8,4,4,ウインマイルート,牡3,53.0,▲小林脩,2:03.2,7,62.0,5-5-5-7,美浦高橋祥,442(-4),202206010105,20220105,12:15,芝2000m (右 C),晴,良
6,1,1,ウン,牡3,56.0,丹内,2:03.0,8,99.0,3-3-4-4,地方河津裕,466(+4),202206010105,20220105,12:15,芝2000m (右 C),晴,良
4,2,2,サインオブサクセス,牡3,53.0,▲永野,2:02.5,5,28.7,5-6-5-5,美浦伊藤圭,474(+2),202206010105,20220105,12:15,芝2000m (右 C),晴,良
7,5,5,マイネルアルザス,牡3,56.0,柴田大,2:03.2,6,59.4,1-1-1-2,美浦菊川,464(+4),202206010105,20220105,12:15,芝2000m (右 C),晴,良
5,3,3,ミッキーブンブン,牡3,56.0,石橋脩,2:02.8,4,8.2,8-8-8-7,美浦菊沢,496(+2),202206010105,20220105,12:15,芝2000m (右 C),晴,良
9,7,7,ユキノエリザベス,牝3,54.0,北村宏,2:03.9,9,150.4,8-8-9-9,美浦竹内,466(-2),202206010105,20220105,12:15,芝2000m (右 C),晴,良
2,6,6,レヴァンジル,牡3,56.0,Ｍデム,2:01.9,2,2.6,2-2-2-1,美浦堀,488(+18),202206010105,20220105,12:15,芝2000m (右 C),晴,良
3,8,9,ヴァーンフリート,牡3,56.0,横山武,2:02.1,3,5.9,5-6-5-5,美浦手塚,526(+14),202206010105,20220105,12:15,芝2000m (右 C),晴,良
1,7,13,アオイゴールド,牝4,54.0,黛,2:00.2,10,53.4,1-1-1-1,美浦和田雄,466(+4),202206010106,20220105,12:45,芝2000m (右 C),晴,良
2,2,4,アドマイヤハレー,牡4,56.0,内田博,2:00.3,4,7.4,15-10-9-8,美浦宮田,462(+8),202206010106,20220105,12:45,芝2000m (右 C),晴,良
10,1,1,オラコモエスタス,牡5,57.0,Ｍデム,2:01.0,3,7.3,3-3-3-3,美浦伊藤大,520(+12),202206010106,20220105,12:45,芝2000m (右 C),晴,良
3,6,12,カランドゥーラ,牡4,56.0,三浦,2:00.4,1,3.2,6-7-5-3,美浦藤沢和,498(+4),202206010106,20220105,12:45,芝2000m (右 C),晴,良
11,8,15,スプリッツァー,牡5,54.0,▲小林脩,2:01.0,11,53.8,13-13-10-7,美浦菊沢,484(+4),202206010106,20220105,12:45,芝2000m (右 C),晴,良
14,4,7,セータステソーロ,牡4,56.0,大野,2:01.9,14,167.7,15-15-16-15,美浦伊坂,512(+4),202206010106,20220105,12:45,芝2000m (右 C),晴,良
5,5,10,タイセイコマンド,牡4,56.0,菅原明,2:00.7,8,18.7,10-10-6-5,美浦青木,500(+10),202206010106,20220105,12:45,芝2000m (右 C),晴,良
8,2,3,ドゥラヴェルデ,牡4,56.0,北村宏,2:00.9,2,3.8,6-5-6-9,美浦木村,538(+4),202206010106,20220105,12:45,芝2000m (右 C),晴,良
6,8,16,ノーダブルディップ,牡4,56.0,津村,2:00.7,6,14.4,2-13-6-6,美浦古賀慎,562(+10),202206010106,20220105,12:45,芝2000m (右 C),晴,良
12,3,6,バトーブラン,牝5,55.0,丹内,2:01.0,13,156.9,8-8-11-9,美浦清水英,458(+10),202206010106,20220105,12:45,芝2000m (右 C),晴,良
7,5,9,バニシングポイント,牡4,56.0,柴山,2:00.8,5,8.8,13-14-14-13,美浦藤沢和,502(+8),202206010106,20220105,12:45,芝2000m (右 C),晴,良
4,7,14,ヒットザシーン,牝4,54.0,柴田大,2:00.7,7,16.7,8-9-6-7,美浦畠山,478(+6),202206010106,20220105,12:45,芝2000m (右 C),晴,良
13,6,11,ヒナノコバン,牡5,54.0,▲永野猛,2:01.1,15,213.3,5-5-6-11,美浦本間,474(+4),202206010106,20220105,12:45,芝2000m (右 C),晴,良
16,4,8,マイネルモーディグ,牡6,57.0,野中,2:03.3,16,261.4,10-11-14-15,美浦根本,488(+8),202206010106,20220105,12:45,芝2000m (右 C),晴,良
9,3,5,ロッタチャンセズ,牝5,55.0,石橋脩,2:00.9,12,67.3,10-11-12-13,美浦堀,402(+14),202206010106,20220105,12:45,芝2000m (右 C),晴,良
15,1,2,ワスカランテソーロ,牡5,57.0,池添,2:02.4,9,22.9,3-4-3-5,美浦畠山,508(+2),202206010106,20220105,12:45,芝2000m (右 C),晴,良
15,3,6,アポロミラクル,牡4,56.0,菊沢,1:57.0,9,36.5,2-2-6-8,美浦菊沢,508(+8),202206010107,20220105,13:15,ダ1800m (右),晴,良
11,8,16,アルマスティング,セ6,57.0,内田博,1:55.9,16,303.7,15-16-15-12,美浦矢野,504(-2),202206010107,20220105,13:15,ダ1800m (右),晴,良
1,6,12,オンザライン,牡4,56.0,横山武,1:54.0,3,5.7,5-3-3-2,美浦大和田,460(+14),202206010107,20220105,13:15,ダ1800m (右),晴,良
5,4,7,シュルードアイズ,牡4,56.0,津村,1:54.4,7,16.0,8-9-7-3,美浦牧,520(+6),202206010107,20220105,13:15,ダ1800m (右),晴,良
3,6,11,タイキフォース,牡4,56.0,戸崎圭,1:54.1,2,4.3,3-3-1-1,栗東牧浦,480(-4),202206010107,20220105,13:15,ダ1800m (右),晴,良
13,1,1,タイセイアンシェル,牡4,53.0,▲永野,1:56.4,13,145.8,1-1-7-12,美浦新開,426(-5),202206010107,20220105,13:15,ダ1800m (右),晴,良
4,3,5,タイセイサムソン,牡4,56.0,横山和,1:54.4,1,3.5,16-12-2-2,美浦奥村武,506(+4),202206010107,20220105,13:15,ダ1800m (右),晴,良
16,8,15,トキメキジュピター,牡7,54.0,▲小林脩,1:58.2,15,295.7,11-11-15-16,美浦浅野,518(+16),202206010107,20220105,13:15,ダ1800m (右),晴,良
10,5,9,トモジャリア,牡4,56.0,三浦,1:55.9,4,6.7,7-6-11-8,美浦小笠,468(+2),202206010107,20220105,13:15,ダ1800m (右),晴,良
2,5,10,トラモント,セ5,57.0,菅原明,1:54.0,5,7.1,8-5-5-4,美浦新開,516(0),202206010107,20220105,13:15,ダ1800m (右),晴,良
7,1,2,バルサミックムーン,セ5,57.0,吉田豊,1:54.7,6,11.2,3-4-10-8,美浦武藤,506(-2),202206010107,20220105,13:15,ダ1800m (右),晴,良
14,2,3,ヒシエレガンス,セ5,57.0,石橋脩,1:56.6,10,48.9,12-12-11-11,美浦堀,490(+10),202206010107,20220105,13:15,ダ1800m (右),晴,良
8,7,14,ピースマッチング,セ4,56.0,石川,1:55.4,8,36.4,12-12-3-3,美浦斎藤誠,470(+14),202206010107,20220105,13:15,ダ1800m (右),晴,良
9,2,4,ブリッツェンシチー,セ6,57.0,北村宏,1:55.8,12,75.4,5-6-7-7,美浦古賀慎,528(+6),202206010107,20220105,13:15,ダ1800m (右),晴,良
6,7,13,プエルタデルソル,牡8,57.0,斎藤,1:54.7,11,57.3,12-12-13-12,栗東高橋康,476(-2),202206010107,20220105,13:15,ダ1800m (右),晴,良
12,4,8,プントファイヤー,牡5,57.0,松岡,1:56.3,14,170.1,8-10-13-15,美浦大和田,528(0),202206010107,20220105,13:15,ダ1800m (右),晴,良
15,7,13,アイアムピッカピカ,牝6,55.0,Ｍデム,1:12.6,14,52.1,3-3,美浦奥平,464(+6),202206010108,20220105,13:50,ダ1200m (右),晴,良
7,2,3,オンリーワンボーイ,牡5,57.0,斎藤,1:11.5,11,35.7,11-12,美浦斎藤誠,466(+8),202206010108,20220105,13:50,ダ1200m (右),晴,良
10,2,4,クロノフルール,牝4,54.0,大野,1:11.8,4,9.1,5-5,美浦高柳瑞,502(+6),202206010108,20220105,13:50,ダ1200m (右),晴,良
3,3,5,コスモノアゼット,牡4,56.0,丹内,1:11.3,3,8.3,4-3,美浦田中博,514(+10),202206010108,20220105,13:50,ダ1200m (右),晴,良
13,7,14,シセイタケル,牡7,57.0,石橋脩,1:12.2,15,59.2,14-15,美浦高橋文,490(+6),202206010108,20220105,13:50,ダ1200m (右),晴,良
9,5,10,スズカクローカス,牝6,55.0,長岡,1:11.8,12,37.6,16-15,栗東杉山佳,446(-2),202206010108,20220105,13:50,ダ1200m (右),晴,良
12,4,7,スズカユース,牝6,55.0,黛,1:12.1,13,38.1,7-6,美浦柄崎,454(+4),202206010108,20220105,13:50,ダ1200m (右),晴,良
4,3,6,ノーベルプライズ,牡6,57.0,吉田豊,1:11.3,8,21.4,11-10,美浦古賀史,524(+8),202206010108,20220105,13:50,ダ1200m (右),晴,良
2,6,11,ノーリス,牡4,56.0,田辺,1:11.1,1,2.5,2-2,美浦手塚,534(+4),202206010108,20220105,13:50,ダ1200m (右),晴,良
1,4,8,ハコダテブショウ,牡4,56.0,石川,1:10.6,5,10.1,1-1,美浦相沢,500(+6),202206010108,20220105,13:50,ダ1200m (右),晴,良
14,8,15,ピッツバーグ,セ9,57.0,菊沢,1:12.4,16,300.7,11-13,美浦清水英,506(-6),202206010108,20220105,13:50,ダ1200m (右),晴,良
5,5,9,フォックススリープ,牡4,56.0,菅原明,1:11.4,6,11.9,12-12,美浦武井,486(+4),202206010108,20220105,13:50,ダ1200m (右),晴,良
5,6,12,マイステージ,牝4,54.0,松岡,1:11.4,9,23.2,9-8,美浦伊藤伸,442(+8),202206010108,20220105,13:50,ダ1200m (右),晴,良
8,1,1,マブストーク,牡4,56.0,津村,1:11.5,10,23.4,10-10,美浦牧,490(+6),202206010108,20220105,13:50,ダ1200m (右),晴,良
11,1,2,レイテントロアー,牡5,57.0,三浦,1:12.1,7,16.0,14-14,美浦田中清,488(+14),202206010108,20220105,13:50,ダ1200m (右),晴,良
16,8,16,ロードクラージュ,セ5,57.0,団野,1:12.8,2,7.3,5-8,栗東安田隆,484(+20),202206010108,20220105,13:50,ダ1200m (右),晴,良
7,7,7,アポロティアモ,牡5,57.0,横山武,1:55.3,6,7.7,3-3-2-2,美浦岩戸,502(-6),202206010109,20220105,14:25,ダ1800m (右),晴,良
10,4,4,アヴァンセ,セ6,57.0,津村,1:56.7,10,45.3,4-4-5-10,栗東吉村,478(-2),202206010109,20220105,14:25,ダ1800m (右),晴,良
9,3,3,ダノンアレー,牡5,57.0,横山和,1:55.6,2,5.8,2-1-2-2,栗東安田隆,502(-6),202206010109,20220105,14:25,ダ1800m (右),晴,良
5,8,9,ブライトンロック,牡8,57.0,菅原明,1:54.2,7,8.5,9-9-8-6,美浦田中清,474(+4),202206010109,20220105,14:25,ダ1800m (右),晴,良
3,5,5,ペイシャキュウ,牝6,55.0,丸田恭,1:54.1,3,6.0,6-6-6-4,美浦蛯名利,440(-4),202206010109,20220105,14:25,ダ1800m (右),晴,良
2,1,1,ホウオウエーデル,牡6,57.0,丹内,1:54.1,5,7.3,10-10-10-8,美浦池上,492(+4),202206010109,20220105,14:25,ダ1800m (右),晴,良
6,8,10,ロワマージュ,牡5,57.0,三浦,1:54.8,9,31.0,8-8-8-6,美浦池上,496(+12),202206010109,20220105,14:25,ダ1800m (右),晴,良
8,6,6,ワイドソロモン,牡5,57.0,池添,1:55.3,8,12.5,1-2-1-1,栗東奥村豊,496(0),202206010109,20220105,14:25,ダ1800m (右),晴,良
4,7,8,ヴィアメント,セ5,57.0,団野,1:54.2,1,4.1,6-6-6-8,美浦鹿戸,496(+8),202206010109,20220105,14:25,ダ1800m (右),晴,良
1,2,2,ヴィーダ,セ7,57.0,勝浦,1:54.0,4,6.4,4-4-4-4,美浦堀井,460(+6),202206010109,20220105,14:25,ダ1800m (右),晴,良
4,8,9,アバンチュリエ,牡3,56.0,田辺,1:35.4,3,4.0,8-8-6,美浦大竹,466(0),202206010110,20220105,15:01,芝1600m (右 外 C),晴,良
1,4,4,インダストリア,牡3,56.0,戸崎圭,1:34.9,2,3.1,4-5-4,美浦宮田,494(+10),202206010110,20220105,15:01,芝1600m (右 外 C),晴,良
8,1,1,ガトーフレーズ,牝3,54.0,Ｍデム,1:36.3,8,57.0,6-6-7,美浦清水英,428(0),202206010110,20220105,15:01,芝1600m (右 外 C),晴,良
5,7,7,トーセンヴァンノ,牡3,56.0,山田,1:35.5,7,29.8,4-3-3,美浦小桧山,498(+12),202206010110,20220105,15:01,芝1600m (右 外 C),晴,良
7,2,2,ハッピープリベイル,牡3,56.0,三浦,1:36.0,6,28.7,9-9-7,美浦古賀史,480(0),202206010110,20220105,15:01,芝1600m (右 外 C),晴,良
2,5,5,ベルウッドブラボー,牡3,56.0,丸山,1:35.3,5,11.2,1-1-1,美浦和田雄,456(0),202206010110,20220105,15:01,芝1600m (右 外 C),晴,良
3,6,6,モンタナアゲート,牡3,56.0,津村,1:35.3,4,8.9,2-2-2,美浦和田郎,556(+8),202206010110,20220105,15:01,芝1600m (右 外 C),晴,良
9,8,8,ロイヤルザップ,牡3,56.0,横山和,1:36.8,9,201.5,6-6-7,美浦田村,476(+16),202206010110,20220105,15:01,芝1600m (右 外 C),晴,良
6,3,3,ロードカテドラル,牡3,56.0,菅原明,1:35.7,1,2.5,2-3-4,美浦斎藤誠,486(+4),202206010110,20220105,15:01,芝1600m (右 外 C),晴,良
11,7,13,アトミックフォース,牡6,55.0,戸崎圭,2:00.9,10,54.8,4-3-4-5,美浦武藤,498(+18),202206010111,20220105,15:35,芝2000m (右 C),晴,良
12,3,5,アドマイヤアルバ,セ7,53.0,吉田豊,2:01.1,16,138.8,16-16-17-17,美浦柄崎,476(+4),202206010111,20220105,15:35,芝2000m (右 C),晴,良
8,8,15,アールスター,牡7,56.0,長岡,2:00.6,12,69.4,15-14-15-13,栗東杉山晴,514(+2),202206010111,20220105,15:35,芝2000m (右 C),晴,良
6,8,16,ウインイクシード,牡8,56.0,松岡,2:00.6,8,19.8,7-6-6-6,美浦鈴木伸,500(+6),202206010111,20220105,15:35,芝2000m (右 C),晴,良
14,1,1,オウケンムーン,牡7,56.0,菅原明,2:01.3,13,70.8,17-16-14-13,美浦国枝,454(+8),202206010111,20220105,15:35,芝2000m (右 C),晴,良
17,2,3,コスモカレンドゥラ,牡6,54.0,柴田大,2:01.6,11,67.6,8-3-2-4,美浦田中博,478(+4),202206010111,20220105,15:35,芝2000m (右 C),晴,良
9,6,12,サトノクロニクル,牡8,56.0,内田博,2:00.8,17,173.0,10-9-11-11,栗東池江,474(-4),202206010111,20220105,15:35,芝2000m (右 C),晴,良
7,6,11,シャムロックヒル,牝5,52.0,団野,2:00.6,6,16.5,1-1-1-1,栗東佐々木,506(+4),202206010111,20220105,15:35,芝2000m (右 C),晴,良
10,7,14,ジェットモーション,セ6,54.0,田辺,2:00.9,14,84.9,14-12-2-2,栗東藤岡,530(-4),202206010111,20220105,15:35,芝2000m (右 C),晴,良
2,8,17,スカーフェイス,牡6,54.0,石橋脩,2:00.5,7,19.3,10-17-17-17,栗東橋田,464(+2),202206010111,20220105,15:35,芝2000m (右 C),晴,良
4,1,2,タガノディアマンテ,牡6,56.0,津村,2:00.5,9,30.8,12-12-11-11,栗東鮫島,480(+4),202206010111,20220105,15:35,芝2000m (右 C),晴,良
5,4,7,トーセンスーリヤ,牡7,57.5,横山和,2:00.5,2,4.0,2-3-4-4,美浦小野,490(+2),202206010111,20220105,15:35,芝2000m (右 C),晴,良
3,2,4,ヒートオンビート,牡5,56.0,横山武,2:00.5,1,2.8,8-8-8-9,栗東友道,480(0),202206010111,20220105,15:35,芝2000m (右 C),晴,良
15,5,10,ブレステイキング,牡7,54.0,丸山,2:01.4,15,126.8,12-14-15-13,美浦堀,502(+6),202206010111,20220105,15:35,芝2000m (右 C),晴,良
1,4,8,レッドガラン,牡7,56.0,斎藤,2:00.1,4,15.9,5-5-6-6,栗東安田隆,520(-6),202206010111,20220105,15:35,芝2000m (右 C),晴,良
16,5,9,ロザムール,牝6,53.0,北村宏,2:01.5,5,16.1,2-2-2-2,美浦上原,492(-2),202206010111,20220105,15:35,芝2000m (右 C),晴,良
13,3,6,ヴィクティファルス,牡4,56.0,池添,2:01.3,3,4.2,5-6-8-6,栗東池添学,482(+8),202206010111,20220105,15:35,芝2000m (右 C),晴,良
6,4,4,ケンアンビシャス,牡4,56.0,横山和,2:02.5,4,8.7,3-3-3-2,美浦久保田,480(+10),202206010112,20220105,16:10,芝2000m (右 C),晴,良
5,6,6,サトノフォース,セ6,56.0,☆木幡育,2:02.4,8,19.5,5-5-5-4,美浦藤沢和,472(+4),202206010112,20220105,16:10,芝2000m (右 C),晴,良
9,1,1,スズカノロッソ,セ7,54.0,▲横山琉,2:03.0,10,63.7,10-10-10-10,美浦小島,492(0),202206010112,20220105,16:10,芝2000m (右 C),晴,良
2,3,3,セントオブゴールド,牡5,57.0,戸崎圭,2:02.2,1,2.5,9-9-8-4,美浦木村,462(+6),202206010112,20220105,16:10,芝2000m (右 C),晴,良
10,5,5,ダイシンピスケス,牡4,56.0,団野,2:03.3,9,58.5,5-5-5-7,栗東森,498(+2),202206010112,20220105,16:10,芝2000m (右 C),晴,良
4,2,2,ヒューマンコメディ,牝5,55.0,丸山,2:02.2,2,3.4,3-3-3-4,美浦水野,488(+2),202206010112,20220105,16:10,芝2000m (右 C),晴,良
3,8,9,ビートザウイングス,セ5,54.0,▲永野,2:02.2,3,6.8,7-7-8-8,美浦手塚,486(+8),202206010112,20220105,16:10,芝2000m (右 C),晴,良
8,7,7,ペルソナデザイン,セ6,57.0,菅原明,2:02.9,6,15.4,7-7-7-8,美浦大竹,478(+10),202206010112,20220105,16:10,芝2000m (右 C),晴,良
7,8,10,ルヴェルソー,牝5,55.0,石橋脩,2:02.6,7,15.5,2-2-2-2,美浦田中博,462(+8),202206010112,20220105,16:10,芝2000m (右 C),晴,良
1,7,8,レッドライデン,牡5,57.0,三浦,2:01.9,5,11.3,1-1-1-1,美浦鹿戸,498(+8),202206010112,20220105,16:10,芝2000m (右 C),晴,良
5,3,3,ウォータージオード,牡3,56.0,菱田,1:57.1,8,47.7,7-7-8-8,栗東岡田,476(-2),202207010101,20220105,10:10,ダ1800m (左),晴,良
3,2,2,エメヴィベール,牡3,56.0,坂井,1:56.6,5,13.5,10-9-14-14,栗東吉岡,566(+2),202207010101,20220105,10:10,ダ1800m (左),晴,良
