セ10,0
セ11,1
セ12,2
セ2,3
セ3,4
セ4,5
セ5,6
セ6,7
セ7,8
セ8,9
セ9,10
牝10,11
牝2,12
牝3,13
牝4,14
牝5,15
牝6,16
牝7,17
牝8,18
牝9,19
牡10,20
牡11,21
牡2,22
牡3,23
牡4,24
牡5,25
牡6,26
牡7,27
牡8,28
牡9,29
