20200105,0
20200106,1
20200111,2
20200112,3
20200113,4
20200118,5
20200119,6
20200125,7
20200126,8
20200201,9
20200202,10
20200208,11
20200209,12
20200215,13
20200216,14
20200222,15
20200223,16
20200229,17
20200301,18
20200307,19
20200308,20
20200314,21
20200315,22
20200320,23
20200321,24
20200322,25
20200328,26
20200329,27
20200331,28
20200404,29
20200405,30
20200411,31
20200412,32
20200418,33
20200419,34
20200425,35
20200426,36
20200502,37
20200503,38
20200509,39
20200510,40
20200516,41
20200517,42
20200523,43
20200524,44
20200530,45
20200531,46
20200606,47
20200607,48
20200613,49
20200614,50
20200620,51
20200621,52
20200627,53
20200628,54
20200704,55
20200705,56
20200711,57
20200712,58
20200718,59
20200719,60
20200725,61
20200726,62
20200801,63
20200802,64
20200808,65
20200809,66
20200815,67
20200816,68
20200822,69
20200823,70
20200829,71
20200830,72
20200905,73
20200906,74
20200912,75
20200913,76
20200919,77
20200920,78
20200921,79
20200926,80
20200927,81
20201003,82
20201004,83
20201010,84
20201011,85
20201017,86
20201018,87
20201024,88
20201025,89
20201031,90
20201101,91
20201107,92
20201108,93
20201114,94
20201115,95
20201121,96
20201122,97
20201123,98
20201128,99
20201129,100
20201205,101
20201206,102
20201212,103
20201213,104
20201219,105
20201220,106
20201226,107
20201227,108
20210105,109
20210109,110
20210110,111
20210111,112
20210116,113
20210117,114
20210123,115
20210124,116
20210130,117
20210131,118
20210206,119
20210207,120
20210213,121
20210214,122
20210220,123
20210221,124
20210227,125
20210228,126
20210306,127
20210307,128
20210313,129
20210314,130
20210320,131
20210321,132
20210327,133
20210328,134
20210403,135
20210404,136
20210410,137
20210411,138
20210417,139
20210418,140
20210424,141
20210425,142
20210501,143
20210502,144
20210508,145
20210509,146
20210515,147
20210516,148
20210522,149
20210523,150
20210529,151
20210530,152
20210605,153
20210606,154
20210612,155
20210613,156
20210619,157
20210620,158
20210626,159
20210627,160
20210703,161
20210704,162
20210710,163
20210711,164
20210717,165
20210718,166
20210724,167
20210725,168
20210731,169
20210801,170
20210807,171
20210808,172
20210814,173
20210815,174
20210821,175
20210822,176
20210828,177
20210829,178
20210904,179
20210905,180
20210911,181
20210912,182
20210918,183
20210919,184
20210920,185
20210925,186
20210926,187
20211002,188
20211003,189
20211009,190
20211010,191
20211016,192
20211017,193
20211023,194
20211024,195
20211030,196
20211031,197
20211106,198
20211107,199
20211113,200
20211114,201
20211120,202
20211121,203
20211127,204
20211128,205
20211204,206
20211205,207
20211211,208
20211212,209
20211218,210
20211219,211
20211225,212
20211226,213
20211228,214
20220105,215
20220108,216
20220109,217
20220110,218
20220115,219
20220116,220
20220122,221
20220123,222
20220129,223
20220130,224
20220205,225
20220206,226
20220212,227
20220213,228
20220219,229
20220220,230
20220226,231
20220227,232
20220305,233
20220306,234
20220312,235
20220313,236
20220319,237
20220320,238
20220321,239
20220326,240
20220327,241
20220402,242
20220403,243
20220409,244
20220410,245
20220416,246
20220417,247
20220423,248
20220424,249
20220430,250
20220501,251
20220507,252
20220508,253
20220514,254
20220515,255
20220521,256
20220522,257
20220528,258
20220529,259
20220604,260
20220605,261
20220611,262
20220612,263
20220618,264
20220619,265
20220625,266
20220626,267
20220702,268
20220703,269
20220709,270
20220710,271
20220716,272
20220717,273
20220723,274
20220724,275
20220730,276
20220731,277
20220806,278
20220807,279
20220813,280
20220814,281
20220820,282
20220821,283
20220827,284
20220828,285
20220903,286
20220904,287
20220910,288
20220911,289
20220917,290
20220918,291
20220919,292
20220924,293
20220925,294
20221001,295
20221002,296
20221008,297
20221009,298
20221010,299
20221015,300
20221016,301
20221022,302
20221023,303
20221029,304
20221030,305
20221105,306
20221106,307
20221112,308
20221113,309
20221119,310
20221120,311
20221126,312
20221127,313
20221203,314
20221204,315
20221210,316
20221211,317
20221217,318
20221218,319
20221224,320
20221225,321
20221228,322
20230105,323
20230107,324
20230108,325
20230109,326
20230114,327
20230115,328
20230121,329
20230122,330
20230128,331
20230129,332
20230204,333
20230205,334
20230211,335
20230212,336
20230218,337
20230219,338
20230225,339
20230226,340
20230304,341
20230305,342
20230311,343
20230312,344
20230318,345
20230319,346
20230325,347
20230326,348
20230401,349
20230402,350
20230408,351
20230409,352
20230415,353
20230416,354
20230422,355
20230423,356
20230429,357
20230430,358
20230506,359
20230507,360
20230513,361
20230514,362
20230520,363
20230521,364
20230527,365
20230528,366
20230603,367
20230604,368
20230610,369
20230611,370
20230617,371
20230618,372
20230624,373
20230625,374
20230701,375
20230702,376
20230708,377
20230709,378
20230715,379
20230716,380
20230722,381
20230723,382
20230729,383
20230730,384
20230805,385
20230806,386
20230812,387
20230813,388
20230819,389
20230820,390
20230826,391
20230827,392
20230902,393
20230903,394
20230909,395
20230910,396
20230916,397
20230917,398
20230918,399
20230923,400
20230924,401
20230930,402
20231001,403
20231007,404
20231008,405
20231009,406
20231014,407
20231015,408
20231021,409
20231022,410
20231028,411
20231029,412
20231104,413
20231105,414
20231111,415
20231112,416
20231118,417
20231119,418
20231125,419
20231126,420
20231202,421
20231203,422
20231209,423
20231210,424
20231216,425
20231217,426
20231223,427
20231224,428
20231228,429
20240106,430
20240107,431
20240108,432
20240113,433
20240114,434
20240120,435
20240121,436
20240127,437
20240128,438
20240203,439
20240204,440
20240210,441
20240211,442
20240217,443
20240218,444
20240224,445
20240225,446
20240302,447
20240303,448
20240309,449
20240310,450
20240316,451
20240317,452
20240323,453
20240324,454
20240330,455
20240331,456
20240406,457
20240407,458
20240413,459
20240414,460
20240420,461
20240421,462
20240427,463
20240428,464
20240504,465
20240505,466
20240511,467
20240512,468
20240518,469
20240519,470
20240525,471
20240526,472
20240601,473
20240602,474
20240608,475
20240609,476
20240615,477
20240616,478
20240622,479
20240623,480
20240629,481
20240630,482
20240706,483
20240707,484
20240713,485
20240714,486
20240720,487
20240721,488
20240727,489
20240728,490
20240803,491
20240804,492
20240810,493
20240811,494
20240817,495
20240818,496
20240824,497
20240825,498
20240831,499
20240901,500
20240907,501
20240908,502
20240914,503
20240915,504
20240916,505
20240921,506
20240922,507
20240928,508
20240929,509
20241005,510
20241006,511
20241012,512
20241013,513
20241014,514
20241019,515
20241020,516
20241026,517
20241027,518
20241102,519
20241103,520
20241109,521
20241110,522
20241116,523
20241117,524
20241123,525
20241124,526
20241130,527
20241201,528
20241207,529
20241208,530
20241214,531
20241215,532
20241221,533
20241222,534
20241228,535
20250105,536
20250106,537
20250111,538
20250112,539
20250113,540
20250118,541
20250119,542
20250125,543
20250126,544
20250201,545
20250202,546
20250208,547
